Mentor ID,Mentee ID,Mentor Created at,Relationship ID,Response Datetime,Response,Mentor,Category
1047550355,1047561228,2021-11-07 12:15:00,51212,2022-10-25 14:48:00,"Hello Sharmaine! I hope everything is going well with school and out-of-school activities! I know my last message was a long one, so if you don't have the time to respond to it all, feel free to reply to parts of it at a time :).",Mentor,Posts in Finding Inspiration
1047541384,1047561414,2021-09-17 17:05:00,52974,2022-09-09 08:58:00,Please let me know when you'd like to move on to the next conversation :),Mentor,Posts in Finding Inspiration
1047550355,1047561228,2021-11-07 12:15:00,51212,2022-11-07 15:54:00,Hey Sharmaine! Just wanted to check in and see how you are doing since I have not heard from you in a while :).,Mentor,Posts in Finding Inspiration
1047541384,1047561414,2021-09-17 17:05:00,52974,2022-09-19 19:57:00,Hi Sorry I have not answered in a long time. I have been busy with school starting again. Thank you for answering my questions. I will let you know if I have any more. I am ready to move onto the next conversation. - Nicole,Mentee,Posts in Finding Inspiration
1047550355,1047561228,2021-11-07 12:15:00,51212,2022-11-15 09:45:00,Hey Sharmaine! It has been a while :). I hope you are managing your school and other activities well and I hope to hear from you soon!,Mentor,Posts in Finding Inspiration
1047550355,1047561228,2021-11-07 12:15:00,51212,2022-11-30 11:38:00,"Hey Sharmaine, I haven't heard from you in a while and I just wanted to ask you if you still want to continue with the program. I understand that life can be busy and if you think you would be better off without ReMBC, that is totally okay! And, of course, if you want to continue, I am hear to talk :).",Mentor,Posts in Finding Inspiration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-08-19 17:25:00,"Hey Isabel! I think they updated the website for the next school year, so I re-opened this conversation :) You can watch the videos and click on the discussion questions and then we can talk about all your thoughts!",Mentor,Posts in Career Exploration
1047541384,1047561414,2021-09-17 17:05:00,52974,2022-09-20 06:13:00,"Hi Nicole, It's great to hear back from you :)! I understand school is super busy right now, so no worries about the delayed response. I wish you the best of luck with this upcoming year. Have you started using your planner yet? Our next conversation covers ""career exploration"". There are many things to consider when choosing a career, but before jumping in to career exploration, it can be helpful to evaluate what you value in life. Think about what kind of mark you want to leave on your community. There are some really interesting videos above that talk about this a bit more. A couple questions I have for you are... What do you value in life? How do you want to contribute to your community and the world? What are your dream careers?",Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-08-21 20:33:00,Okay I will watch the videos and do that,Mentee,Posts in Career Exploration
1047541384,1047561414,2021-09-17 17:05:00,52974,2022-10-16 17:21:00,"Hi! I did end up getting an academic planner. I have started using it and putting the activities I want to do for me in it first. I like planning everything out, but I need to get better at actually following through with what I write. My week is planned out, but I do not always stick to the planner and take time for myself. My assignments are always completed by the due date, but I need to get better at taking breaks in between. What do you value in life? Some things I value in life are doing well in school, always trying my best, spending time with friends/family, taking care of myself, and helping others. How do you want to contribute to your community and the world? I would like to be able to give back to my community and help others in need. I am currently a part of an Interact club at my school. The Interact club is service above self, how we can help out in the community and how we can help out internationally. What are your dream careers? My dream career would probably be a job in the medical field, such as a doctor or being a medical researcher because I think it would be very interesting to learn more about how the human body. I would also be able to help others and in a way give back to the community. -Nicole",Mentee,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-08-25 17:48:00,Amazing!! I can't wait to hear what you have to say. I remember in high school going through all the different career options was so overwhelming. Do you every find that?,Mentor,Posts in Career Exploration
1047541384,1047561414,2021-09-17 17:05:00,52974,2022-10-19 19:47:00,"Hi Nicole, it is wonderful to hear from you. I hope you have been well! I am so glad that you got yourself a planner. Remember, while it helps to write down your plan for the week, it's okay to not stick to the plan 100% of the time. Try not to be too hard on yourself about this. After all, the planner should be a tool for achieving better self-care :) The Interact club sounds like a great volunteer activity. What kinds of things does the group do around the community? Remember to reflect on these experiences as they will teach you very important lessons, and describing these reflections may come in handy on a university application (or in an interview) one day. Over the time we've spent getting to know eachother, it's become clear that you have a goal and that you are willing to work hard to achieve it. It's incredibly admirable that you feel a passion towards medicine and helping others, especially as a high school student. I feel confident that if you keep working hard at this goal, you will get there one day! It will be a very rewarding career!",Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-08-31 10:33:00,Yes I always find it overwhelming espically now that I'm getting closer to graduating I'm finding it very overwhelming. Overthinking and don't know what I wanna be.,Mentee,Posts in Career Exploration
1047541384,1047561414,2021-09-17 17:05:00,52974,2023-01-02 14:37:00,"From your response, it is so clear that you have a passion for helping others! I can totally understand why you have an interest in persuing a medical career! These experiences/ interactions with the community will definitely help you when you find yourself in an office with patients one day. I thought you might enjoy taking the Work BCs Career Discovery Quizzes at https://careerdiscoveryquizzes.workbc.ca/#career-quizzes On this site there are three different quizzes: (1) Abilities, (2) Work Preferences, and (3) Interests. When you get some time, work through at least one of these quizzes as an opportunity to really explore your options. Then, choose one of the careers from your quiz results and share your answers to the following questions... 1. Do I have a strong personal interest in this type of work? Developing the skills needed for a career takes time and dedication  so if you follow a career path because someone else wants it for you, or because you heard it pays well, you may not have the passion you will need to persevere. 2. Will this career allow me to achieve the work/life balance I want? On average, you want to be able to balance satisfying work with opportunities for social connection, creative and physical activity, and simply enjoying your life. 3. Will this career offer me financial security? Although there needs to be more to career choice than money, at the end of the day, you will need to be able to pay your bills with the salary you can earn from your chosen career. 4. How much opportunity or job security does this career path offer? Job security refers to the likelihood that there will be jobs available in this career area  now and for the foreseeable future. You will need to think about and research!  whether there is a current and future need for the work you want to do. 5. Where will I need to live to pursue this career path? Some career paths will require you to relocate, others will allow you to return to home to work. Its important to think about how location will factor into career decisions. Cheers, Sarah",Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-09-09 10:41:00,Yeah - that's so tricky! What do you enjoy doing most?,Mentor,Posts in Career Exploration
1047541384,1047561414,2021-09-17 17:05:00,52974,2023-01-15 19:26:00,"Hi Sarah! I did all three of the quizzes and the job I choose to answer the questions on is a Specialist Physician. 1. Do I have a strong personal interest in this type of work? I would say that I have a strong personal interest in this type of work. I have been interested in pursuing this type of work for a while. I think that it would be a very interesting job where you get to interact and /or help others daily. When I clicked on the specialist physician it said that specialist physician work in a specific area of health care, including clinical medicine, laboratory medicine and surgery. If I chose to pursue this job, there are many options. Once I had a more definite answer on what I wanted to do, I could choose a job that fits me and that I have a strong personal interest in. 2. Will this career allow me to achieve the work/life balance I want? I think this job may be difficult to maintain a work-life balance because if you are a physician you usually have to be on call sometimes and if there are not many people who do the job that you do where you are located you may work long hours. However, with time I may be able to work out a more balanced lifestyle. 3. Will this career offer me financial security? According to WorkBC, the annual provincial median salary is 256,202. Based on this salary I think it is enough to offer me the financial security to pay all of my bills and allow me to have all the necessities I need. 4. How much opportunity or job security does this career path offer? According to the job site from 2021-2031, the expected number of job openings is 3,002. I think there is a current need and there will be a future need for specialist physicians because there are always people who need to see a physician and you need to be able to replace the physicians that retire. I also think there will be a need for more specialist physicians because as the population grows the number of specialist physicians would need to grow. 5. Where will I need to live to pursue this career path? Since I live in a rural place I would probably have to move to a more urban centre to be a specialist physician. Our hospital does not really have any specialist physicians because it is too small. People here are referred to larger places (ex Prince George). Have a good week, Nicole",Mentee,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-09-11 21:04:00,I really enjoy spending time with family and my rodoe friends and family and just spending time with my animals what about you?,Mentee,Posts in Career Exploration
1047541384,1047561414,2021-09-17 17:05:00,52974,2023-01-16 18:34:00,"Hi Nicole, I am so glad to hear that you took the time to complete all three quizzes! I like what you said about there being 'many options' if you decide to persue a career path as a physician specialist. This is so so true, and from what I've heard, most specialists decide their specialty years into being a medical student. In a way, I think this takes pressure off of having to plan out your future too precisely, as no matter what specialty you choose, they share the common first steps of getting an undergrad degree, and then attending medical school. That being said, I am curious - have you thought about what specialties you would like to learn more about? Are you leaning towards any one particular area?",Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-09-28 11:12:00,"That sounds great! I see why vet school would be a great option for you! I love learning, helping people, and solving problems, which is why I decided to try and get into medical school :) Have you had time to do those quizzes yet? I can do them too and see what results I get?",Mentor,Posts in Career Exploration
1047541384,1047561414,2021-09-17 17:05:00,52974,2023-01-17 19:29:00,"Hi I have not really thought about what specialties I would like to learn more about. However, I would be interested in learning more about the different specialties there are. As of right now, I am not leaning toward any particular area. I think I need to learn more about the different specialties and find out what I am interested in / passionate about. Nicole",Mentee,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-09-28 20:54:00,Hello I've been looking at the quizzes and wanting to try them. It's just been really busy with school and rodeo is coming to an end so we are just trying to keep up with all practices and everything between weekends.,Mentee,Posts in Career Exploration
1047541384,1047561414,2021-09-17 17:05:00,52974,2023-01-20 12:59:00,"That's really great, you'll be able to explore all the options with an open mind and have your passion develop organically with time :) Before we move on, I want to ask you, do you have any questions for me? If not, I will start the next conversation topic! Thank you, Sarah",Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-10-04 15:02:00,"Hey! No worries at all! I completely understanding being busy! Let me know when you get around to it, but no rush whatsoever :)",Mentor,Posts in Career Exploration
1047541384,1047561414,2021-09-17 17:05:00,52974,2023-01-23 16:24:00,"I do not have any questions currently, and I am ready to start the next conversation topic.",Mentee,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-10-11 10:22:00,I have been slowly working on the quizzes and will let you know all my results when I finish them all,Mentee,Posts in Career Exploration
1047541384,1047561414,2021-09-17 17:05:00,52974,2023-01-24 12:05:00,"Great! Weve gone through well being &amp; self care, finding inspiration, and career exploration. Do you have a preference on what conversation we move to next? Are you curious about finding an after-school part-time job? If so, maybe we can start with getting hired. Some other ideas include: funding your future, agency in the world, strategic studying, dis- &amp; misinformation, or even a general discussion :)",Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-10-14 09:01:00,Sounds great! How are you doing? I hope that the end of rodeo season is going good! When do you finish? Are you still competing in Oct? :),Mentor,Posts in Career Exploration
1047541384,1047561414,2021-09-17 17:05:00,52974,2023-01-24 16:40:00,I would be interested in learning more about the topic of strategic studying.,Mentee,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-10-29 04:58:00,I just finished not long ago actually. It was lots of fun I've been slowly completing all the surveys. Sorry for how long it's taken me to get these done it's been so crazy lately. I'm doing good how are u doing.,Mentee,Posts in Career Exploration
1047541384,1047561414,2021-09-17 17:05:00,52974,2023-02-01 17:34:00,"Hi Nicole, I'm so excited that you want to learn more about strategic studying! This is something that I am really passionate about, as being more strategic means you can have a more balanced lifestyle :) !! As a warm up to this conversation, take 2-3 minutes to write down as much as you can about your career and perrsonal aspirations.",Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-11-02 10:10:00,"That amazing! Oh my gosh - no problem at all! I know how busy school and life can get :) Take your time! I'm doing good too, thanks! I hope you had a fun Halloween!",Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-11-07 15:42:00,Halloween was wonderful. I hope Halloween was good for you as well. Yes school can get very stressful.,Mentee,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-11-11 08:18:00,That's great! How are you doing!,Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-11-17 12:29:00,I'm ok how are you,Mentee,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-11-18 09:24:00,I'm good! Thank you :) Just wondering if you wanted to start a new conversation or stay here in career exploration! Whatever you want :),Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-12-04 23:12:00,"Hello, I'm so sorry for such a late response it has been crazy busy and I'm really sorry for not being all that focused on this lately I have been doing the quiz I've been finding out some very interesting things and getting lots of results some of which I didn't think I would ever get but all somewhat in the career path I want to go for. We can move on or stay it really dosenf matter to me! Also again I'm really sorry for not being so focused and for such a late response I hope all is well with you!",Mentee,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-12-04 23:18:00,I completed at least 2 of each quiz but my results didn't save and I didn't realize they didn't and forgot to take a screenshot of them to remember my results. What do I do when I've completed that? Do I complete the extension activity?,Mentee,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-12-08 10:32:00,"Hey Isabel! Don't worry about it :) I know how busy life can get and that you're doing this on your own time! This is for you, however you want to do it :) That's awesome! Interesting that you had some surprising results! Do you happen to remember all of them? I know you want to be a vet - have you looked into the process fo becoming a vet at all? Why do you want to be a vet? The extension activity is completely optional, but might be a cool thing to do! If you want to do it, you can talk to a local vet where you live to find out more information about the career :)",Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-12-08 10:33:00,"Also, you can click on the Discussion Questions button under Anchor Text 2: Career Discovery for some inspo on any questions you'd like to ask me :)",Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2022-12-19 08:21:00,I don't remember the results sorry. I want to become a vet because I wanna be able to help animals and I'm also big into the rodeo and cattle showing so I would love to be a vet and be able to help my animals myself and know how to do things to keep them healthy and safe.,Mentee,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2023-02-07 10:39:00,"Hi Isabel! I'm so sorry - I somehow missed the email notifying me that you had sent a message! I hope you had a great Christmas! That's great! From all I know about you, you would make a great vet! Have you looked into vet school at all yet? From my experience trying to get into medical school, it's usually best to start planning these things as early as possible! I think people from BC usually have to go to Saskatchewan or the United States for vet school, because we don't have one here. I also know someone who moved to Alberta right after she graduated high school and did her required university courses there so that she could appy to the vet school at University of Calgary (you have to be a ""resident"" of Alberta to apply to that vet school).",Mentor,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2023-02-16 16:21:00,It is all good! I hope you enjoyed your Christmas break as well and have enjoyed winter as well! I have kinda looked into vet school and everywhere kinda around me and I think my plan is to go to Saskatchewan. But if I'm being honest I'm not 100% sure on any of it yet.,Mentee,Posts in Career Exploration
1047501110,1047564281,2020-01-24 15:57:00,51680,2023-03-13 15:25:00,That's fair! It takes a little while to figure out!! Just wondering if you'd like to move on to another module or if you want to continue with career exploration? :) The other modules are in the green wheel up at the top and I'm happy to talk about whatever you find most interesting or helpful!,Mentor,Posts in Career Exploration
1047547604,1047557267,2021-10-04 15:56:00,49679,2022-05-24 13:56:00,"Hi Tiffany, there we go. I look forward to getting the conversation started and hopeful some of these techniques will be useful!",Mentor,Posts in Strategic Studying 
1047547604,1047557267,2021-10-04 15:56:00,49679,2022-06-16 12:41:00,"Hi Angelely, sorry for not answering for a really long time, I was having problems with my family. I have worked with a lot of these studying tips before, more of repetition of reading, rewriting, and flashcards etc. I have very terrible anxiety that has worsened throughout the years due to many things. Which caused me to have trouble having any motivation in studying and keeping things in my mind for school.",Mentee,Posts in Strategic Studying 
10161,1047561227,2017-01-10 17:16:00,51050,2024-07-05 23:31:00,"Hi! 
Yeah sports are great, especially when they are just for fun. When I was in highschool I took volleyball very seriously, but soccer was just to have fun more or less. I played on a house team, as well as my school team, and neither were very competetive, but it was great to get some exercise and hang out with my friends. Even if your school doesn't have a lot of sport/club options currently, there might be some opportunities in your local community - might be worth a look :)
Rotary sounds really cool! I have some friends that did rotary at their school and it sounded like it was very rewarding! If you're looking for more things to try you could also start your own club with friends! I have recently gotten very into crocheting and would love if I had enough friends that did it to have a club. Book clubs can be a lot of fun too! 
Hope you had a great weekend! :)",Mentor,Posts in Paying for school
10161,1047561227,2017-01-10 17:16:00,51050,2024-07-02 21:19:00,"Hello! Thank you for answering my questions on rent and on on-campus and off-campus living! I've gained some insight now on these options :D And yes, I've heard from others that rent in Vancouver tends to be very high ?? 
Moreover, I'm very interested in joining volunteer clubs like that of Best Buddies! I would love to have a chance in the future to join a club like that! I would also love to learn how to play soccer and volleyball, (though my gym class proved my skills to be very bad ??). 
I'm very interested in extra-curricular activities like volunteer clubs and sports like badminton! Actually, last school year, I joined my school's rotary club, where we did activities like bake sales to raise money. They were very enjoyable and fun to organise and do, and were for a cause too! I also joined my school's badminton team, which was a very fun but tiring experience. I would love to do much more, but my school has very limited amount of extra-curriculars :(
(Also, I think I accidentally sent an empty message earlier, sorry about that!)",Mentee,Posts in Paying for school
10161,1047561227,2017-01-10 17:16:00,51050,2024-07-02 12:30:00,"Hi!
Yes, rent can definitely be a big factor, especially in BC as we have a very high cost of living. I am actually just figuring that out for the first time as I was able to live with family during my undergrad, which was a huge help. I'll be going to UBC in the fall and Vanvouver is exorbidant! And yes, alcohol is very expensive - especially at restaurants and bars. It can double the cost of a meal!
I lived off-campus previously, but mostly because I could stay with family for free. I know people that have done both though, and I think that it does really depend where you are. At the small college I went to, I've heard that the accomodation is really bad, and not all that much cheaper in the grand scheme of things as rent nearby is fairly affordable.
I have been looking into UBC housing in Vancouver recently and it actually looks a lot less expensive. My mom stayed in family housing when she went to UBC (she had 2 kids at the time) and I think she saved a lot of money. Currently it is really hard to find studio or 1-bedroom apartments for less than $2000 in the Vancouver area, especially if you want to be close to UBC. Most on-campus housing is less than $1500, even for a 1-bedroom (no roomates). I do think this can vary from city-to-city, and there is more than just rent to consider. Living on campus might mean you can spend less money on transit, but you might be farther from downtown. 
I definitely did fewer extra-curricular activities in University than I did in high school. During my first 2 years I had a part-time job, so I didn't really have time for other activities. I was in a very small program though, so it was pretty easy to make new friends. When I moved to Montreal for my last 2 years of my degree I joined a club called Best Buddies. It is a volunteer organization that sets students up with adults with intellectual and developmental disabilities to form meaningful connections. It wasn't your typical extra-curricular activitiy, but it was a great experience and it helped me make some new friends (which was a lot harder to do at a big school). 
Now that I am going back to Uni, I think I would like to do more extra-curricular activities. I would love to do intermurals or something. I really love volleyball, and would love to play again. I would be open to soccer and badminton as well. I would also love to do some pottery or sewing classes! 
What kind of extra-curricular activities are you interested in?",Mentor,Posts in Paying for school
10161,1047561227,2017-01-10 17:16:00,51050,2024-06-28 19:47:00,"Hello! I just finished watching the video for the first anchor text, and just read the article that came along with it. I learned that rent is often the biggest factor for expenses (and it's not very surprising) and that alcohol seems to weigh a lot ?? 
 
Based on the article, I learned that learning all about such finances and knowing how to manage them would really help, and that budgeting is a very important thing to do. As mentioned in the video, rent is the biggest factor for these finances. If you don't mind me asking, did you live on-campus or off-campus, and how did you make your choice? I often hear from others that living on-campus tends to be more expensive than living outside, but it may depend on the school. 
Also, what were some extracurricular activities that you enjoyed doing?",Mentee,Posts in Paying for school
10161,1047561227,2017-01-10 17:16:00,51050,2024-06-28 18:20:00,"Let me know any questions you have! I am more than happy to talk about my finances surrounding school! I know everyone's financial situation is different, but it can be helpful to talk about it with people (even though it can be taboo). It can be a really hard to transition from being in highschool and living with your parents, to living on your own, paying for school, and having to manage your own finances.",Mentor,Posts in Paying for school
1047553889,1047555385,2022-01-28 17:31:00,48963,2022-04-08 19:31:00,"Hey Elyssia! How are you doing? My name is Maia and I'm super excited to work with you this semester! I see you like math and arts, thats really cool! I really liked math in highschool but sadly I haven't been given the gift of being good at art haha. What conversation sounds the most appealing to you and wanna do first?",Mentor,Posts in Start Here!
1047556157,1047556709,2022-03-24 00:03:00,48964,2022-04-09 16:23:00,Hello Hailey! It's nice to e-meet you! My name is Kathleen and I'm going to be your mentor! I'm 28 years old and currently a first year medical student at UBC (almost done this year though!). Also completed my undergrad at UBC in biochemistry. I'd love to hear more about you! What are your hobbies? Interests? Anything else interesting you'd like to share? Let me know if you have any questions for me! Send them my way and I'll do my best to answer them. :),Mentor,Posts in Start Here!
1047555384,1047554460,2022-03-07 13:35:00,49363,2022-04-24 15:44:00,"Hello, My name is Kira and I have been chosen to be your mentor! I'm not 100% sure how these meetings are supposed to run, but I think we have a list of conversations we need to complete, for your class curriculum. Please feel free to ask me any questions you have! A quick intro; I was born and raised in the Kootenays, and I have lived rurally almost all of my life. Recently, I have moved to Vancouver to begin school at UBC's Vancouver Fraser Medical Program. I love playing guitar, cooking, hanging out with friends, volleyball, as well as hiking, running, and snowshoeing (basically anything that gets me outside!). If you wouldn't mind sending me a brief introduction, and letting me know how you would like to proceed, that would be great! Thank you, Kira",Mentor,Posts in Start Here!
1047499067,1047557252,2019-11-06 22:27:00,49666,2022-05-03 13:57:00,"hi, how do you do",Mentee,Posts in Start Here!
1047541741,1047557253,2021-09-21 15:16:00,49667,2022-05-03 14:03:00,"Hi Ava, nice to meet you",Mentee,Posts in Start Here!
1047550125,1047557254,2021-11-03 18:58:00,49668,2022-05-06 12:15:00,"hi, how are you",Mentee,Posts in Start Here!
1047514332,1047557255,2020-10-14 16:46:00,49670,2022-05-05 13:30:00,hello,Mentee,Posts in Start Here!
1047551240,1047557257,2021-11-13 20:31:00,49672,2022-05-03 13:50:00,"hello, i really don't know what to say, though hello:)",Mentee,Posts in Start Here!
1047546975,1047557260,2021-09-27 17:28:00,49673,2022-05-03 13:51:00,"Hi! It's nice to meet you, I just read your profile and I am really looking forward to working with and talking to you.",Mentee,Posts in Start Here!
1047555383,1047557261,2022-03-07 13:31:00,49674,2022-05-03 14:06:00,,Mentee,Posts in Start Here!
1047551740,1047557263,2021-11-25 13:35:00,49675,2022-05-06 12:23:00,"hi how are you, sorry i took so long to reach out",Mentee,Posts in Start Here!
1047550326,1047557264,2021-11-06 13:25:00,49676,2022-05-04 23:29:00,"Hi, Ryver :), Hope everything is going well! My name is Anjali and this year Ill be your mentor!! I am 21 years old, and I have just graduated from UBC with a degree in biology. I was wondering if youd be comfortable telling me a bit about yourself. What are your favorite classes this semester? What are some of your interests? And anything else that you feel like sharing. Also, if you have any questions, feel free to ask and Ill try to answer them as best as possible.",Mentor,Posts in Start Here!
1047513624,1047557265,2020-10-02 12:24:00,49677,2022-05-03 13:51:00,Hey! Sorry to start off with a stupid question but how does this work haha,Mentee,Posts in Start Here!
1047541619,1047557266,2021-09-21 10:59:00,49678,2022-05-06 08:33:00,"Hi Shelby ?? My name is Le Bao Tue, you can just call me Tue (pronounce: t'way), and I'm so excited to be your mentor. A little bit about me: I'm currently in UBC pharmaceutical sciences. Besides studying, i enjoy listening to kpop and blogging my website. I'm also working right now, so my life has been pretty busy (but i do enjoy a lot ??) What about you? What is your hobby? What are your favorite courses? Feel free to message if you want to share anything :) If you have any questions, let me know, and I'll be more than happy to answer them for you!",Mentor,Posts in Start Here!
1047547604,1047557267,2021-10-04 15:56:00,49679,2022-05-09 13:23:00,"Hi Angeley, sorry for not contacting you sooner, school has been very busy for me. My teacher had to remind me to message you today during class. I've read your profile and I really think we could connect. And you're even going down the path of Pyschology which is what I'm hoping I can do after graduating. Send me message when you can, Thank you.",Mentee,Posts in Start Here!
1047501110,1047557268,2020-01-24 15:57:00,49680,2022-05-03 13:57:00,Hi!!! How are you,Mentee,Posts in Start Here!
1047548389,1047557269,2021-10-11 18:15:00,49681,2022-05-03 14:45:00,"hello Rebecca I'm Xander I'm not good with indtroduction but I'll do my best. I enjoy Photography along with gaming, I have taken pictures with a camara (170 right now) I do hope to learn abstract along with photoshop and more with photography",Mentee,Posts in Start Here!
1047547973,1047557258,2021-10-10 20:26:00,49682,2022-05-04 12:50:00,"hey amanda, nice that we have some common interests, thats cool. little bit about me: I like to go fishing and hunting, and i love watching hockey, and I love my two dogs very much, and I also love being outside. I have my first year mechanics done and soon to be graduating. I plan to work as a mechanic at the Canadian Coast Gaurd over the summer and winter beofre I head back to school for my second year.",Mentee,Posts in Start Here!
1047547131,1047557262,2021-09-28 21:53:00,49683,2022-05-04 10:56:00,"Hi Noah, how's it going? I'm Gabby, and I'll be working through this program with you! A little about me: I'm 22, and I just completed the Bachelor of social work program at Thompson Rivers University, so I'll be graduating in June. :) When I'm not studying or working, I'm typically rock climbing (indoors or outdoors), and back country skiing. I also love yoga, going for coffees, biking and running! Feel free to let me know a little about yourself if you'd like! I'm wondering if you have any favourite classes at school, and if you've got any hobbies yourself? I'm also wondering what you understanding of this program is? Has anyone explained the process to you at all? If not, no worries; we can work through that! Let me know if you have any questions for me",Mentor,Posts in Start Here!
1047553889,1047557256,2022-01-28 17:31:00,49724,2022-05-09 15:49:00,"Hey Emory! My name is Maia and I'm so excited to meet you! I see we have quite a lot in common which is great, hopefully I can be a helpful mentor. I also like hiking acatually, what is the best hiking place you've been so far and why? I also want to become a doctor and it was honeslty not easy as I didnt have the best grades in highschool nor the best motivation to do my work, but some how I made it to UBC. So if you ever want to talk about that im more than happy too :) I hope you have a great day and can't wait to hear form you!",Mentor,Posts in Start Here!
1047548854,1047558131,2021-10-16 14:52:00,50510,2022-05-19 17:43:00,"Hi Kay! My name is Kira, and I'm an Arts student at UBC going into my fourth year, majoring in English Language and Literature. I'm 22, I live with my boyfriend, I read a lot of books, and right now I'm working at a coffee shop for the summer. I just had a read through your profile, and it seems as though we've got tons of interests in common! My ultimate dream job is to be a writer (although not about my interests, I wanna write sci-fi and fantasy. Specifically, I like to write about women with swords). At the moment however, my career goal is to get my PhD in English and become a professor. I also love to paint, crochet, hike in nature, cook, and write poetry. I am a member of the alphabet mafia (I'm pansexual, and maybe somewhere approaching genderfluid but that remains to be seen). I also loved social studies and all things historical and mythological in highschool, although that interest has changed somewhat in university. I'm really excited to get to know you and hopefully share some of my experiences with UBC and the arts as an avenue for careers, and also for what its like being from a small town and moving to a big city! Are there any specific questions for me that you have right from the get go? My questions for you are: 1. What is your goal for the e-mentoring program, since you're completing it voluntarily? 2. What are one or two conversations that you immediately find interesting when you see the title? 3. How long would you like to work on the program for? Are you cool to go with the flow and see how things develop even into summer, or are we doing a speed round and trying to finish talking by the end of June? 4. Do you like to read? If so, do you have a favourite book at the moment? I look foreward to hearing from you soon. All the best, Kira",Mentor,Posts in Start Here!
1047549501,1047557259,2021-10-21 20:08:00,50524,2022-05-20 07:18:00,"Hey Kole! My name is Philip and I will be your mentor for this program! Some of my favorite things to do are swimming and hiking. My favourite part about swimming is that during the summers where it gets very hot and sweaty and I am able to jump into a lake and enjoy the feeling of the cold water. One of my future dreams is to work in health care to improve the lives of members in my community! I would like to learn more about you! Share as much as your comfortable with such as your favorite hobbies, foods and dreams and goals you have! Look forward to hearing from you soon Kole! :) -Philip",Mentor,Posts in Start Here!
1047555384,1047558462,2022-03-07 13:35:00,50541,2022-05-20 17:40:00,"Hi! My name is Hannah, I'm from rural northern BC, and I'm currently in grade 12 (soon to graduate high school!). I enjoy learning about science - biology especially, I play a lot of sports including volleyball, downhill skiing, soccer, and basketball, and I am also involved in student leadership at my school as well as doing a lot of volunteering in my community. This fall I will be beginning a bachelor's of science degree at UBC Vancouver. I'm very excited about this because I really like learning about science. But, I think that this fall I would like to apply (or apply to transfer or something? idk) to a few nursing programs in BC for next year. I thought about applying to nursing right out of high school but I wasn't totally sure that's what I wanted to do, so I just went with science to stay on the safe side lol. I am very interested in healthcare and health science in general, so I'd love to explore different program options in that area! I've also considered going the route of medicine, or potentially sonography or respiratory therapy? I'm not really sure yet! Anyways, that's me! I'm very excited to be doing this program! I think it'll be a good way to learn more about the field I'm interested in and hopefully I'll get some great stuff out of it!",Mentee,Posts in Start Here!
1047500301,1047558304,2019-12-24 09:56:00,50998,2022-06-05 17:10:00,"Hi Haley! It's so nice to meet you! My name is Cicely and I am just about to graduate university with a degree in Psychology. I saw that you were working at the museum where you live - that's so cool! I did a co-op through my university where I also got the chance to work at the museum in my small town which I loved. Our museum is basically just a small house with a cabin in the garden, but we had an archive upstairs which had so many cool letters, old newspapers and photos - it really changed the way I see my town. It seems like you have a wide variety of interests which is super cool. I'm honestly kind of similar. I love practical skills (my mom and I built some stairs for her shed a couple of years ago), but I also love being creative. What video games do you like? I've been playing a lot of Skyrim and Cities Skylines recently. Cicely",Mentor,Posts in Start Here!
